index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class3,1704201556.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,336,2,4c90f16c0fcd85d3de25,male,18,J57489,b3C9s,b3C9s_l4z6od7y
1,Class3,1704201540.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,316,2,4c90f16c0fcd85d3de25,male,18,J57489,b3C9s,b3C9s_l4z6od7y
2,Class3,1704201523.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,444,2,4c90f16c0fcd85d3de25,male,18,J57489,b3C9s,b3C9s_j0v1yls8
3,Class3,1704201500.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,312,2,4c90f16c0fcd85d3de25,male,18,J57489,g7R2j,g7R2j_e0v1yls8
4,Class3,1704201483.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,328,3,4c90f16c0fcd85d3de25,male,18,J57489,g7R2j,g7R2j_j1g8gd3v
5,Class3,1704201452.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,4c90f16c0fcd85d3de25,male,18,J57489,g7R2j,g7R2j_e0v1yls8
6,Class3,1704199999.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,328,2,4c90f16c0fcd85d3de25,male,18,J57489,y9W5d,y9W5d_p8g6dgtv
7,Class3,1704103724.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,324,2,2b9ef4e3749f713870b0,male,19,J57489,g7R2j,g7R2j_j1g8gd3v
8,Class3,1704103679.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,184,2,2b9ef4e3749f713870b0,male,19,J57489,y9W5d,y9W5d_c0w4mj5h
9,Class3,1704103489.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,2,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
10,Class3,1704103466.0,Error8,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,184,2,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
11,Class3,1704103450.0,Error8,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,324,3,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
12,Class3,1704103380.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,0,4,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
13,Class3,1704103323.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,0,3,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
14,Class3,1704103291.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,0,5,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
15,Class3,1704103242.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
16,Class3,1704103222.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,0,4,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
17,Class3,1704103159.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,0,5,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
18,Class3,1704103145.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
19,Class3,1704103115.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
20,Class3,1704103106.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,0,4,2b9ef4e3749f713870b0,male,19,J57489,m3D1v,m3D1v_r1d7fr3l
21,Class3,1704103036.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,360,2,2b9ef4e3749f713870b0,male,19,J57489,y9W5d,y9W5d_c0w4mj5h
21,Class3,1704103036.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,360,2,2b9ef4e3749f713870b0,male,19,J57489,s8Y2f,s8Y2f_v4x8by9j
22,Class3,1704102983.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,2b9ef4e3749f713870b0,male,19,J57489,y9W5d,y9W5d_c0w4mj5h
22,Class3,1704102983.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,2b9ef4e3749f713870b0,male,19,J57489,s8Y2f,s8Y2f_v4x8by9j
23,Class3,1704102884.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,2b9ef4e3749f713870b0,male,19,J57489,y9W5d,y9W5d_c0w4mj5h
23,Class3,1704102884.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,2b9ef4e3749f713870b0,male,19,J57489,s8Y2f,s8Y2f_v4x8by9j
24,Class3,1704091536.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,328,3,b8290aea71e7a5421a02,female,22,J23517,b3C9s,b3C9s_j0v1yls8
25,Class3,1704091520.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,360,2,b8290aea71e7a5421a02,female,22,J23517,b3C9s,b3C9s_l4z6od7y
26,Class3,1704091504.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,328,2,b8290aea71e7a5421a02,female,22,J23517,b3C9s,b3C9s_l4z6od7y
27,Class3,1704091489.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,200,2,b8290aea71e7a5421a02,female,22,J23517,g7R2j,g7R2j_e0v1yls8
28,Class3,1704091475.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,200,2,b8290aea71e7a5421a02,female,22,J23517,g7R2j,g7R2j_j1g8gd3v
29,Class3,1704091460.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,192,2,b8290aea71e7a5421a02,female,22,J23517,g7R2j,g7R2j_e0v1yls8
30,Class3,1704091446.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,316,2,b8290aea71e7a5421a02,female,22,J23517,g7R2j,g7R2j_e0v1yls8
31,Class3,1704091419.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,2,b8290aea71e7a5421a02,female,22,J23517,g7R2j,g7R2j_e0v1yls8
32,Class3,1704091402.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,320,2,b8290aea71e7a5421a02,female,22,J23517,g7R2j,g7R2j_e0v1yls8
32,Class3,1704091402.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,320,2,b8290aea71e7a5421a02,female,22,J23517,m3D1v,m3D1v_r1d7fr3l
33,Class3,1704091386.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,b8290aea71e7a5421a02,female,22,J23517,y9W5d,y9W5d_e2j7p95s
34,Class3,1704091373.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,324,2,b8290aea71e7a5421a02,female,22,J23517,y9W5d,y9W5d_p8g6dgtv
35,Class3,1704091352.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,324,2,b8290aea71e7a5421a02,female,22,J23517,y9W5d,y9W5d_p8g6dgtv
