index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class15,2024-01-10 23:33:39,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,384,3,ac896071204b0ce26a1e,female,18,J40192,b3C9s,b3C9s_j0v1yls8
1,Class15,2024-01-10 23:33:24,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,348,3,ac896071204b0ce26a1e,female,18,J40192,b3C9s,b3C9s_j0v1yls8
2,Class15,2024-01-10 23:27:15,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,352,3,ac896071204b0ce26a1e,female,18,J40192,g7R2j,g7R2j_e0v1yls8
3,Class15,2024-01-10 23:09:05,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,472,4,ac896071204b0ce26a1e,female,18,J40192,y9W5d,y9W5d_c0w4mj5h
4,Class15,2024-01-10 23:08:07,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,256,3,ac896071204b0ce26a1e,female,18,J40192,y9W5d,y9W5d_c0w4mj5h
5,Class15,2024-01-10 22:54:11,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,356,2,75a72c46b8271a57fba6,male,20,J78901,y9W5d,y9W5d_c0w4mj5h
6,Class15,2024-01-10 22:53:25,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,3,75a72c46b8271a57fba6,male,20,J78901,y9W5d,y9W5d_c0w4mj5h
7,Class15,2024-01-10 22:43:31,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,384,4,75a72c46b8271a57fba6,male,20,J78901,y9W5d,y9W5d_c0w4mj5h
8,Class15,2024-01-10 22:42:24,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,384,4,75a72c46b8271a57fba6,male,20,J78901,y9W5d,y9W5d_c0w4mj5h
9,Class15,2024-01-10 22:42:08,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,348,3,75a72c46b8271a57fba6,male,20,J78901,y9W5d,y9W5d_c0w4mj5h
10,Class15,2024-01-10 20:56:07,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,340,3,fda1eaffdfa7350e5d97,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
10,Class15,2024-01-10 20:56:07,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,340,3,fda1eaffdfa7350e5d97,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
11,Class15,2024-01-10 20:55:57,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,352,3,fda1eaffdfa7350e5d97,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
11,Class15,2024-01-10 20:55:57,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,352,3,fda1eaffdfa7350e5d97,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
12,Class15,2024-01-10 20:55:11,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,356,4,fda1eaffdfa7350e5d97,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
12,Class15,2024-01-10 20:55:11,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,356,4,fda1eaffdfa7350e5d97,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
13,Class15,2024-01-10 20:53:15,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,384,4,fda1eaffdfa7350e5d97,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
13,Class15,2024-01-10 20:53:15,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,384,4,fda1eaffdfa7350e5d97,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
14,Class15,2024-01-10 20:51:57,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,348,3,fda1eaffdfa7350e5d97,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
14,Class15,2024-01-10 20:51:57,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,348,3,fda1eaffdfa7350e5d97,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
15,Class15,2024-01-10 20:51:01,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,fda1eaffdfa7350e5d97,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
15,Class15,2024-01-10 20:51:01,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,fda1eaffdfa7350e5d97,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
16,Class15,2024-01-10 20:40:37,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,336,3,0e804947f4cdc2721046,female,21,J23517,y9W5d,y9W5d_c0w4mj5h
17,Class15,2024-01-10 20:01:34,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,384,3,f7c4a29d42220e1cea27,male,22,J78901,b3C9s,b3C9s_j0v1yls8
18,Class15,2024-01-10 19:59:40,Partially_Correct,3,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,3,f7c4a29d42220e1cea27,male,22,J78901,b3C9s,b3C9s_j0v1yls8
19,Class15,2024-01-10 19:58:15,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,344,3,f7c4a29d42220e1cea27,male,22,J78901,b3C9s,b3C9s_j0v1yls8
20,Class15,2024-01-10 19:57:34,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,3,f7c4a29d42220e1cea27,male,22,J78901,b3C9s,b3C9s_j0v1yls8
21,Class15,2024-01-10 19:56:37,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,2,f7c4a29d42220e1cea27,male,22,J78901,b3C9s,b3C9s_j0v1yls8
22,Class15,2024-01-10 16:54:06,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,1,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
22,Class15,2024-01-10 16:54:06,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,1,539911ee11c1b2aaeb88,male,21,J23517,s8Y2f,s8Y2f_v4x8by9j
23,Class15,2024-01-10 16:48:39,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,356,3,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
23,Class15,2024-01-10 16:48:39,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,356,3,539911ee11c1b2aaeb88,male,21,J23517,s8Y2f,s8Y2f_v4x8by9j
24,Class15,2024-01-10 16:47:07,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,332,3,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
24,Class15,2024-01-10 16:47:07,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,332,3,539911ee11c1b2aaeb88,male,21,J23517,s8Y2f,s8Y2f_v4x8by9j
25,Class15,2024-01-10 16:46:07,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
25,Class15,2024-01-10 16:46:07,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,539911ee11c1b2aaeb88,male,21,J23517,s8Y2f,s8Y2f_v4x8by9j
26,Class15,2024-01-10 16:32:21,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,348,3,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
27,Class15,2024-01-10 16:32:09,Error2,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,352,4,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
28,Class15,2024-01-10 16:31:30,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,440,4,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
29,Class15,2024-01-10 16:27:25,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,324,4,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
30,Class15,2024-01-10 16:00:33,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,332,3,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
30,Class15,2024-01-10 16:00:33,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,332,3,539911ee11c1b2aaeb88,male,21,J23517,k4W1c,k4W1c_h5r6nux7
31,Class15,2024-01-10 15:57:35,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,324,3,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
31,Class15,2024-01-10 15:57:35,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,324,3,539911ee11c1b2aaeb88,male,21,J23517,k4W1c,k4W1c_h5r6nux7
32,Class15,2024-01-10 15:53:26,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,392,4,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
32,Class15,2024-01-10 15:53:26,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,392,4,539911ee11c1b2aaeb88,male,21,J23517,k4W1c,k4W1c_h5r6nux7
33,Class15,2024-01-10 15:52:24,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,0,1,539911ee11c1b2aaeb88,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
33,Class15,2024-01-10 15:52:24,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,0,1,539911ee11c1b2aaeb88,male,21,J23517,k4W1c,k4W1c_h5r6nux7
