index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class13,1706158726.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,196,2,6837091518a3524730fb,female,19,J23517,g7R2j,g7R2j_e0v1yls8
1,Class13,1706016541.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,344,2,b050239b47c66a7280c9,female,21,J40192,t5V9e,t5V9e_e1k6cixp
2,Class13,1705902857.0,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,2,bc7286901f708e9069eb,female,21,J57489,r8S3g,r8S3g_l0p5viby
3,Class13,1705902820.0,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,204,2,bc7286901f708e9069eb,female,21,J57489,r8S3g,r8S3g_l0p5viby
4,Class13,1705902648.0,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,0,4,bc7286901f708e9069eb,female,21,J57489,r8S3g,r8S3g_l0p5viby
5,Class13,1705844170.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,316,3,b050239b47c66a7280c9,female,21,J40192,m3D1v,m3D1v_r1d7fr3l
6,Class13,1705844073.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,352,2,b050239b47c66a7280c9,female,21,J40192,m3D1v,m3D1v_r1d7fr3l
7,Class13,1705843977.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,312,3,b050239b47c66a7280c9,female,21,J40192,m3D1v,m3D1v_r1d7fr3l
8,Class13,1705843926.0,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,356,3,b050239b47c66a7280c9,female,21,J40192,m3D1v,m3D1v_r1d7fr3l
9,Class13,1705843873.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,324,2,b050239b47c66a7280c9,female,21,J40192,t5V9e,t5V9e_e1k6cixp
