index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class2,1704210936.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
1,Class2,1704210889.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,328,3,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
2,Class2,1704210851.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,312,2,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
2,Class2,1704210851.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,312,2,6ae7d356ba998218af82,female,24,J78901,m3D1v,m3D1v_r1d7fr3l
3,Class2,1704210551.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,2,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
4,Class2,1704210334.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,324,2,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
5,Class2,1704210154.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,328,3,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
6,Class2,1704209713.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,732,3,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
7,Class2,1704209674.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,3,6ae7d356ba998218af82,female,24,J78901,g7R2j,g7R2j_e0v1yls8
8,Class2,1704209561.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,324,2,6ae7d356ba998218af82,female,24,J78901,y9W5d,y9W5d_e2j7p95s
