index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class10,1703132975.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,200,3,119b36a5797d5ce69625,male,18.0,J87654,y9W5d,y9W5d_c0w4mj5h
1,Class10,1702991833.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,332,3,119b36a5797d5ce69625,male,18.0,J87654,y9W5d,y9W5d_c0w4mj5h
1,Class10,1702991833.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,332,3,119b36a5797d5ce69625,male,18.0,J87654,m3D1v,m3D1v_r1d7fr3l
2,Class10,1702958223.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,332,3,ee07cc24589beb775d33,male,23.0,J40192,m3D1v,m3D1v_r1d7fr3l
3,Class10,1702876681.0,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,372,4,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
4,Class10,1702876259.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,10,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
5,Class10,1702876237.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,376,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
6,Class10,1702876203.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,4,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
7,Class10,1702876180.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,196,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
8,Class10,1702876066.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,324,6,44c7cf3881ae07f7fb3eD,,,,t5V9e,t5V9e_e1k6cixp
9,Class10,1702875794.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,320,7,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
10,Class10,1702875450.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,324,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
11,Class10,1702875411.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,200,4,44c7cf3881ae07f7fb3e,female,24.0,J23517,t5V9e,t5V9e_e1k6cixp
12,Class10,1702799889.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,368,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
13,Class10,1702799866.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,512,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
14,Class10,1702799859.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,200,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
15,Class10,1702799841.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,352,6,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
16,Class10,1702799833.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,220,9,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
17,Class10,1702799518.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,9,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
18,Class10,1702799120.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,512,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_n0m9rsw4
18,Class10,1702799120.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,512,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_l0p5viby
19,Class10,1702798737.0,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,200,5,44c7cf3881ae07f7fb3e,female,24.0,J23517,r8S3g,r8S3g_l0p5viby
20,Class10,1702726954.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,348,5,c681117f7f586fd730bb,female,23.0,J87654,b3C9s,b3C9s_j0v1yls8
21,Class10,1702726945.0,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,344,3,c681117f7f586fd730bb,female,23.0,J87654,b3C9s,b3C9s_j0v1yls8
22,Class10,1702726924.0,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,356,6,c681117f7f586fd730bb,female,23.0,J87654,b3C9s,b3C9s_j0v1yls8
23,Class10,1702726915.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,2,c681117f7f586fd730bb,female,23.0,J87654,b3C9s,b3C9s_j0v1yls8
24,Class10,1702726908.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,1,c681117f7f586fd730bb,female,23.0,J87654,b3C9s,b3C9s_j0v1yls8
25,Class10,1702726863.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,472,4,c681117f7f586fd730bb,female,23.0,J87654,b3C9s,b3C9s_j0v1yls8
26,Class10,1702726682.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,192,4,1cfe33c5b178a0c2367f,male,23.0,J78901,g7R2j,g7R2j_e0v1yls8
27,Class10,1702726024.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,4,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
28,Class10,1702725974.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,340,3,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
29,Class10,1702725833.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
30,Class10,1702725793.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,196,5,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
31,Class10,1702723799.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,2,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
32,Class10,1702723775.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,312,4,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
33,Class10,1702723752.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,c681117f7f586fd730bb,female,23.0,J87654,g7R2j,g7R2j_j1g8gd3v
34,Class10,1702715336.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,0,1,1cfe33c5b178a0c2367f,male,23.0,J78901,g7R2j,g7R2j_e0v1yls8
35,Class10,1702715288.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,0,2,1cfe33c5b178a0c2367f,male,23.0,J78901,g7R2j,g7R2j_e0v1yls8
36,Class10,1702304017.0,Error4,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,440,4,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
37,Class10,1702303773.0,Error4,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,320,3,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
38,Class10,1702303699.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,356,3,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
39,Class10,1702303662.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,352,3,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
40,Class10,1702303542.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,5,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
41,Class10,1702303320.0,Error4,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,448,4,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
42,Class10,1702303193.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,0,5,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
43,Class10,1702302827.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,7,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
44,Class10,1702302273.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,344,5,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
45,Class10,1702302215.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,444,4,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
46,Class10,1702302052.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,5,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
47,Class10,1702302002.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,2,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_j1g8gd3v
48,Class10,1702301972.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,192,3,00cbf05221bb479e66c3,female,19.0,J23517,g7R2j,g7R2j_e0v1yls8
49,Class10,1702299845.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,5,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
50,Class10,1702299072.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,344,4,5963ba5cd9d242a00e22,male,21.0,J87654,b3C9s,b3C9s_l4z6od7y
51,Class10,1702298029.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,512,3,5963ba5cd9d242a00e22,male,21.0,J87654,b3C9s,b3C9s_l4z6od7y
52,Class10,1702297989.0,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,0,4,5963ba5cd9d242a00e22,male,21.0,J87654,b3C9s,b3C9s_l4z6od7y
53,Class10,1702297155.0,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,0,3,5963ba5cd9d242a00e22,male,21.0,J87654,b3C9s,b3C9s_l4z6od7y
54,Class10,1702291793.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,332,3,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
55,Class10,1702291771.0,Partially_Correct,2,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,468,4,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
56,Class10,1702291068.0,Error8,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,200,3,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
57,Class10,1702290192.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,324,3,00cbf05221bb479e66c3,female,19.0,J23517,g7R2j,g7R2j_e0v1yls8
58,Class10,1702290038.0,Error4,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,8640,10,00cbf05221bb479e66c3,female,19.0,J23517,g7R2j,g7R2j_e0v1yls8
59,Class10,1702289458.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,192,4,00cbf05221bb479e66c3,female,19.0,J23517,g7R2j,g7R2j_e0v1yls8
60,Class10,1702288788.0,Error8,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,336,4,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
61,Class10,1702288697.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,320,4,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
62,Class10,1702288150.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,316,4,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
63,Class10,1702288135.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
64,Class10,1702287643.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,356,4,9a630f9e9f4ec26d8fcd,male,24.0,J23517,g7R2j,g7R2j_e0v1yls8
65,Class10,1702287444.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,0,1,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
66,Class10,1702285973.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,0,1,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
67,Class10,1702285255.0,Error5,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,--,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
68,Class10,1702285159.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,1,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
69,Class10,1702285074.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,348,3,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
70,Class10,1702285067.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,0,2,6496d6268092ef8e7e9d,male,19.0,J40192,g7R2j,g7R2j_e0v1yls8
71,Class10,1702284162.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,512,6,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
72,Class10,1702284043.0,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,348,4,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
73,Class10,1702283990.0,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,348,6,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
74,Class10,1702283768.0,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,0,3,00cbf05221bb479e66c3,female,19.0,J23517,b3C9s,b3C9s_l4z6od7y
