index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class7,1702742130.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,184,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
1,Class7,1702742124.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,192,2,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
2,Class7,1702741973.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
3,Class7,1702741911.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,184,3,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
4,Class7,1702741848.0,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,2,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
5,Class7,1702741679.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,316,3,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
6,Class7,1702741663.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,328,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
7,Class7,1702741652.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,472,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
8,Class7,1702741592.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
9,Class7,1702741537.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,360,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
10,Class7,1702741454.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,2,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
11,Class7,1702741440.0,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,200,4,33184c1cba6a37cdbda2,male,23,J78901,m3D1v,m3D1v_v3d9is1x
12,Class7,1702741255.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
13,Class7,1702741191.0,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
14,Class7,1702740948.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,468,3,33184c1cba6a37cdbda2,male,23,J78901,b3C9s,b3C9s_j0v1yls8
15,Class7,1702740906.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,33184c1cba6a37cdbda2,male,23,J78901,b3C9s,b3C9s_l4z6od7y
16,Class7,1702740864.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,348,4,33184c1cba6a37cdbda2,male,23,J78901,b3C9s,b3C9s_l4z6od7y
17,Class7,1702740825.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,4,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
18,Class7,1702740813.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
19,Class7,1702740708.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,308,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
20,Class7,1702740684.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,188,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
21,Class7,1702740539.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
22,Class7,1702740470.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,200,2,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_j1g8gd3v
23,Class7,1702740416.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,312,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
24,Class7,1702740332.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,5,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
25,Class7,1702740320.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
26,Class7,1702740239.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
27,Class7,1702740210.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,308,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
28,Class7,1702740131.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,320,4,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
29,Class7,1702738099.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,33184c1cba6a37cdbda2,male,23,J78901,g7R2j,g7R2j_e0v1yls8
29,Class7,1702738099.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,33184c1cba6a37cdbda2,male,23,J78901,m3D1v,m3D1v_r1d7fr3l
30,Class7,1702737568.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,324,3,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_e2j7p95s
31,Class7,1702737012.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,312,3,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_p8g6dgtv
32,Class7,1702736989.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,320,4,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_p8g6dgtv
33,Class7,1702735446.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_m8vwGkEZc3TSW2xqYUoR,344,4,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_p8g6dgtv
34,Class7,1702734954.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,476,4,3f81bf9625e47ca1963f,male,22,J57489,g7R2j,g7R2j_j1g8gd3v
35,Class7,1702734879.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,328,3,3f81bf9625e47ca1963f,male,22,J57489,g7R2j,g7R2j_j1g8gd3v
36,Class7,1702734595.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,352,3,3f81bf9625e47ca1963f,male,22,J57489,g7R2j,g7R2j_j1g8gd3v
37,Class7,1702734549.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,1,3f81bf9625e47ca1963f,male,22,J57489,g7R2j,g7R2j_j1g8gd3v
38,Class7,1702734534.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,3f81bf9625e47ca1963f,male,22,J57489,g7R2j,g7R2j_j1g8gd3v
39,Class7,1702734476.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,324,4,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
40,Class7,1702734385.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,348,3,33184c1cba6a37cdbda2,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
