index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class11,1705297307.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,208,3,139429592a9c23c08b71,male,21,J87654,g7R2j,g7R2j_e0v1yls8
1,Class11,1705297273.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,384,3,139429592a9c23c08b71,male,21,J87654,g7R2j,g7R2j_e0v1yls8
2,Class11,1705297241.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,328,3,139429592a9c23c08b71,male,21,J87654,y9W5d,y9W5d_c0w4mj5h
2,Class11,1705297241.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,328,3,139429592a9c23c08b71,male,21,J87654,s8Y2f,s8Y2f_v4x8by9j
3,Class11,1705245287.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
4,Class11,1705245210.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,356,2,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
5,Class11,1705245135.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,324,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
6,Class11,1705244972.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,1,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
7,Class11,1705244943.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
8,Class11,1705244817.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,332,5,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
9,Class11,1705244806.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
10,Class11,1705244708.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,340,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_j1g8gd3v
11,Class11,1705244579.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,348,400,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
12,Class11,1705244430.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,384,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_j1g8gd3v
13,Class11,1705244396.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,9,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_j1g8gd3v
14,Class11,1705244285.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_j1g8gd3v
15,Class11,1705244258.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,368,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_j1g8gd3v
16,Class11,1705244248.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,348,3,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_j1g8gd3v
17,Class11,1705244111.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,352,400,b217bae3c84d59dde71f,male,22,J87654,g7R2j,g7R2j_e0v1yls8
18,Class11,1705243867.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,368,3,b217bae3c84d59dde71f,male,22,J87654,y9W5d,y9W5d_c0w4mj5h
19,Class11,1705243805.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,b217bae3c84d59dde71f,male,22,J87654,y9W5d,y9W5d_c0w4mj5h
20,Class11,1705236724.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,356,4,e50db74322430aa289b1,female,18,J23517,y9W5d,y9W5d_c0w4mj5h
