index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class7,2024-12-16 23:55:30,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,184,3,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
1,Class7,2024-12-16 23:55:24,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,192,2,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
2,Class7,2024-12-16 23:52:53,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
3,Class7,2024-12-16 23:51:51,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,184,3,33184c1cba6a37cdbda2,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
4,Class7,2024-12-16 23:50:48,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,2,33184c1cba6a37cdbda2,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
5,Class7,2024-12-16 23:47:59,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,316,3,33184c1cba6a37cdbda2,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
6,Class7,2024-12-16 23:47:43,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,328,3,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
7,Class7,2024-12-16 23:47:32,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,472,3,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
8,Class7,2024-12-16 23:46:32,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,3,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
9,Class7,2024-12-16 23:45:37,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,360,3,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
10,Class7,2024-12-16 23:44:14,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,2,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
11,Class7,2024-12-16 23:44:00,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,200,4,33184c1cba6a37cdbda2,male,21,J23517,m3D1v,m3D1v_v3d9is1x
12,Class7,2024-12-16 23:40:55,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,33184c1cba6a37cdbda2,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
13,Class7,2024-12-16 23:39:51,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,33184c1cba6a37cdbda2,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
14,Class7,2024-12-16 23:35:48,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,468,3,33184c1cba6a37cdbda2,male,21,J23517,b3C9s,b3C9s_j0v1yls8
15,Class7,2024-12-16 23:35:06,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,33184c1cba6a37cdbda2,male,21,J23517,b3C9s,b3C9s_l4z6od7y
16,Class7,2024-12-16 23:34:24,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,348,4,33184c1cba6a37cdbda2,male,21,J23517,b3C9s,b3C9s_l4z6od7y
17,Class7,2024-12-16 23:33:45,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,4,33184c1cba6a37cdbda2,male,21,J23517,g7R2j,g7R2j_e0v1yls8
