index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class8,2024-12-28 15:13:21,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_BXr9AIsPQhwNvyGdZL57,320,4,510a90cd169e2eb042ab,male,18,J40192,m3D1v,m3D1v_v3d9is1x
1,Class8,2024-12-21 15:17:51,Partially_Correct,1,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,488,4,2959d8017312337a2ba6,female,23,J78901,b3C9s,b3C9s_j0v1yls8
2,Class8,2024-12-21 11:38:37,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,07e3362d20ff4337671b,male,23,J23517,y9W5d,y9W5d_c0w4mj5h
2,Class8,2024-12-21 11:38:37,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,07e3362d20ff4337671b,male,23,J23517,m3D1v,m3D1v_r1d7fr3l
3,Class8,2024-12-21 11:38:28,Error4,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,320,4,07e3362d20ff4337671b,male,23,J23517,y9W5d,y9W5d_c0w4mj5h
3,Class8,2024-12-21 11:38:28,Error4,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,320,4,07e3362d20ff4337671b,male,23,J23517,m3D1v,m3D1v_r1d7fr3l
4,Class8,2024-12-21 11:29:36,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,184,3,07e3362d20ff4337671b,male,23,J23517,m3D1v,m3D1v_v3d9is1x
5,Class8,2024-12-21 11:28:45,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,188,4,07e3362d20ff4337671b,male,23,J23517,m3D1v,m3D1v_v3d9is1x
6,Class8,2024-12-21 11:22:10,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,328,3,07e3362d20ff4337671b,male,23,J23517,m3D1v,m3D1v_r1d7fr3l
7,Class8,2024-12-21 11:21:24,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,200,2,07e3362d20ff4337671b,male,23,J23517,m3D1v,m3D1v_r1d7fr3l
