index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class9,2024-01-15 13:41:47,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,208,3,139429592a9c23c08b71,female,20,J23517,g7R2j,g7R2j_e0v1yls8
1,Class9,2024-01-15 13:41:13,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,384,3,139429592a9c23c08b71,female,20,J23517,g7R2j,g7R2j_e0v1yls8
2,Class9,2024-01-15 13:40:41,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,139429592a9c23c08b71,female,20,J23517,y9W5d,y9W5d_c0w4mj5h
2,Class9,2024-01-15 13:40:41,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,139429592a9c23c08b71,female,20,J23517,s8Y2f,s8Y2f_v4x8by9j
3,Class9,2024-01-14 23:14:47,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,352,3,b217bae3c84d59dde71f,female,18,J57489,g7R2j,g7R2j_e0v1yls8
4,Class9,2024-01-14 23:13:30,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,356,2,b217bae3c84d59dde71f,female,18,J57489,g7R2j,g7R2j_e0v1yls8
5,Class9,2024-01-14 23:12:15,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,b217bae3c84d59dde71f,female,18,J57489,g7R2j,g7R2j_e0v1yls8
6,Class9,2024-01-14 23:09:32,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,1,b217bae3c84d59dde71f,female,18,J57489,g7R2j,g7R2j_e0v1yls8
7,Class9,2024-01-14 23:09:03,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,3,b217bae3c84d59dde71f,female,18,J57489,g7R2j,g7R2j_e0v1yls8
8,Class9,2024-01-14 23:06:57,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,332,5,b217bae3c84d59dde71f,female,18,J57489,g7R2j,g7R2j_e0v1yls8
