index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
0,Class1,1704209872.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_l4z6od7y
1,Class1,1704209852.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,356,3,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
2,Class1,1704209838.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,196,2,8b6d1125760bd3939b6e,female,24,J23517,m3D1v,m3D1v_v3d9is1x
3,Class1,1704208923.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,308,2,63eef37311aaac915a45,female,21,J87654,g7R2j,g7R2j_e0v1yls8
4,Class1,1704208359.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,5d89810b20079366fcc2,female,23,J87654,b3C9s,b3C9s_j0v1yls8
5,Class1,1704208330.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,0,5,5d89810b20079366fcc2,female,23,J87654,b3C9s,b3C9s_j0v1yls8
6,Class1,1704208308.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,308,2,5d89810b20079366fcc2,female,23,J87654,b3C9s,b3C9s_l4z6od7y
7,Class1,1704208280.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,312,2,47eeab842793b09300c3,female,21,J78901,g7R2j,g7R2j_e0v1yls8
8,Class1,1704208272.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,312,3,47eeab842793b09300c3,female,21,J78901,g7R2j,g7R2j_e0v1yls8
9,Class1,1704208242.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,328,2,5d89810b20079366fcc2,female,23,J87654,g7R2j,g7R2j_e0v1yls8
9,Class1,1704208242.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,328,2,5d89810b20079366fcc2,female,23,J87654,m3D1v,m3D1v_r1d7fr3l
10,Class1,1704208221.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,512,3,5d89810b20079366fcc2,female,23,J87654,y9W5d,y9W5d_e2j7p95s
11,Class1,1704208195.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,5d89810b20079366fcc2,female,23,J87654,y9W5d,y9W5d_c0w4mj5h
12,Class1,1704208165.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,312,2,5d89810b20079366fcc2,female,23,J87654,y9W5d,y9W5d_c0w4mj5h
12,Class1,1704208165.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,312,2,5d89810b20079366fcc2,female,23,J87654,s8Y2f,s8Y2f_v4x8by9j
13,Class1,1704208138.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,308,3,5d89810b20079366fcc2,female,23,J87654,r8S3g,r8S3g_n0m9rsw4
14,Class1,1704208118.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,324,3,5d89810b20079366fcc2,female,23,J87654,m3D1v,m3D1v_r1d7fr3l
15,Class1,1704208091.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,5d89810b20079366fcc2,female,23,J87654,r8S3g,r8S3g_n0m9rsw4
16,Class1,1704208066.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,2,5d89810b20079366fcc2,female,23,J87654,r8S3g,r8S3g_n0m9rsw4
16,Class1,1704208066.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,2,5d89810b20079366fcc2,female,23,J87654,r8S3g,r8S3g_l0p5viby
17,Class1,1704207081.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,328,3,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_j0v1yls8
18,Class1,1704207039.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_j0v1yls8
19,Class1,1704207029.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_j0v1yls8
20,Class1,1704206986.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_l4z6od7y
21,Class1,1704206941.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,316,2,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_l4z6od7y
22,Class1,1704206906.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,320,2,8b6d1125760bd3939b6e,female,24,J23517,b3C9s,b3C9s_l4z6od7y
23,Class1,1704206880.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,8b6d1125760bd3939b6e,female,24,J23517,g7R2j,g7R2j_e0v1yls8
24,Class1,1704206832.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,344,3,8b6d1125760bd3939b6e,female,24,J23517,g7R2j,g7R2j_j1g8gd3v
25,Class1,1704206799.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,444,4,8b6d1125760bd3939b6e,female,24,J23517,g7R2j,g7R2j_e0v1yls8
26,Class1,1704206762.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,308,3,8b6d1125760bd3939b6e,female,24,J23517,g7R2j,g7R2j_e0v1yls8
27,Class1,1704206721.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,8b6d1125760bd3939b6e,female,24,J23517,g7R2j,g7R2j_e0v1yls8
27,Class1,1704206721.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,8b6d1125760bd3939b6e,female,24,J23517,m3D1v,m3D1v_r1d7fr3l
28,Class1,1704206680.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,196,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_e2j7p95s
29,Class1,1704206640.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,312,3,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_p8g6dgtv
30,Class1,1704206618.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,320,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_p8g6dgtv
31,Class1,1704206578.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,320,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
32,Class1,1704206533.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,332,3,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
32,Class1,1704206533.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,332,3,8b6d1125760bd3939b6e,female,24,J23517,s8Y2f,s8Y2f_v4x8by9j
33,Class1,1704206514.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,1,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
33,Class1,1704206514.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,1,8b6d1125760bd3939b6e,female,24,J23517,s8Y2f,s8Y2f_v4x8by9j
34,Class1,1704206477.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,0,1,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
35,Class1,1704206472.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,0,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
36,Class1,1704206466.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
37,Class1,1704206429.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,0,5,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
38,Class1,1704206409.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,0,5,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
39,Class1,1704206352.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,484,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
40,Class1,1704206304.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
40,Class1,1704206304.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,2,8b6d1125760bd3939b6e,female,24,J23517,k4W1c,k4W1c_h5r6nux7
41,Class1,1704206251.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,320,3,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
42,Class1,1704206203.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,196,2,8b6d1125760bd3939b6e,female,24,J23517,y9W5d,y9W5d_c0w4mj5h
